Date,Open,High,Low,Settle,Volume,Prev. Day Open Interest
2014-05-20,674.0,686.0,666.0,670.5,65307.0,216151.0
2014-05-19,671.5,678.25,662.75,674.5,72449.0,215293.0
2014-05-16,678.75,682.75,670.5,674.25,48198.0,216085.0
2014-05-15,690.5,691.0,676.75,678.25,57143.0,217848.0
2014-05-14,709.75,710.0,687.75,690.25,65491.0,221844.0
2014-05-13,714.0,715.25,704.0,709.25,39881.0,223796.0
2014-05-12,722.25,722.25,700.0,715.0,51931.0,222336.0
2014-05-09,733.5,739.5,721.5,722.5,69611.0,219961.0
2014-05-08,733.75,737.75,727.75,735.25,47795.0,219977.0
2014-05-07,737.75,739.75,727.25,737.75,45444.0,223714.0
2014-05-06,733.5,744.0,723.75,739.0,55632.0,223161.0
2014-05-05,723.0,740.5,721.5,729.0,60657.0,221938.0
2014-05-02,709.25,720.75,706.25,716.0,47837.0,224685.0
2014-05-01,723.0,724.5,701.25,707.25,55386.0,228744.0
2014-04-30,713.25,723.0,709.0,719.8,52347.8,180791.4
2014-04-29,706.4,713.6,700.8,712.8,40089.0,138679.6
2014-04-28,703.2,711.9,692.4,703.5,41976.2,100303.0
2014-04-25,690.5,703.1,689.3,702.1,35185.8,73461.8
2014-04-24,677.5,695.5,671.5,689.0,44750.0,44799.0
2014-04-23,673.0,679.0,667.5,676.0,24684.0,51102.0
2014-04-22,668.5,677.5,662.0,673.0,42246.0,61200.0
2014-04-21,690.0,691.0,662.5,668.5,36860.0,69233.0
2014-04-17,687.5,701.0,686.0,691.5,30956.0,71434.0
2014-04-16,701.0,711.0,684.0,688.0,65067.0,79884.0
2014-04-15,678.0,702.5,673.5,701.5,66140.0,90702.0
2014-04-14,666.5,689.0,664.0,678.5,75201.0,101821.0
2014-04-11,662.5,666.5,656.5,660.5,52825.0,109989.0
2014-04-10,668.0,671.0,656.5,662.5,77328.0,121940.0
2014-04-09,681.5,688.0,663.0,669.0,94788.0,134546.0
2014-04-08,676.5,685.5,668.5,681.0,66694.0,145459.0
2014-04-07,670.5,679.0,665.0,676.5,63634.0,154989.0
2014-04-04,673.0,676.5,658.5,669.5,51631.0,157182.0
2014-04-03,669.5,677.0,666.0,676.0,44258.0,157806.0
2014-04-02,687.0,688.0,665.0,669.5,67007.0,161105.0
2014-04-01,695.0,698.0,683.0,685.5,67616.0,165316.0
2014-03-31,698.5,702.0,676.0,697.5,75489.0,163417.0
2014-03-28,708.25,708.75,693.5,695.5,48850.0,167693.0
2014-03-27,696.75,713.5,692.0,710.5,54677.0,167399.0
2014-03-26,708.75,711.75,694.75,696.75,55723.0,171136.0
2014-03-25,714.75,716.25,706.5,708.25,43594.0,171559.0
2014-03-24,691.75,718.25,687.0,714.5,64928.0,171444.0
2014-03-21,705.0,707.25,691.0,693.25,49314.0,173811.0
2014-03-20,714.0,723.5,693.75,703.75,94417.0,172466.0
2014-03-19,692.0,718.5,686.25,715.75,89415.0,169901.0
2014-03-18,674.5,693.5,672.5,692.5,50401.0,170399.0
2014-03-17,687.0,694.25,671.75,674.5,48582.0,171560.0
2014-03-14,672.25,691.0,669.75,687.25,63855.0,174815.0
2014-03-13,682.25,696.5,671.0,673.75,78896.0,173203.0
2014-03-12,658.75,686.0,652.0,683.75,80264.0,176358.0
2014-03-11,640.0,667.25,637.0,659.0,68084.0,177419.0
2014-03-10,654.5,656.75,639.0,640.75,53020.0,177171.0
2014-03-07,646.5,663.0,644.25,654.0,75498.0,183779.0
2014-03-06,641.25,649.0,636.25,646.0,44360.0,186121.0
2014-03-05,641.0,644.5,636.0,642.5,55961.0,188908.0
2014-03-04,632.0,645.75,621.0,643.5,71066.0,193713.0
2014-03-03,612.0,644.5,611.25,631.5,130649.0,200862.0
2014-02-28,588.6,604.4,588.6,601.6,45231.6,162241.8
2014-02-27,603.0,604.8,585.55,586.45,54477.0,123352.2
2014-02-26,616.15,616.7,601.55,602.2,32297.4,90739.8
2014-02-25,618.05,620.4,602.8,615.6,37955.6,63399.4
2014-02-24,604.0,618.5,603.75,617.75,29866.0,40804.0
2014-02-21,616.25,617.5,609.25,609.75,33293.0,56956.0
2014-02-20,619.75,620.75,611.5,616.25,71635.0,78059.0
2014-02-19,612.0,620.5,609.75,620.25,59599.0,97802.0
2014-02-18,599.5,613.25,598.75,612.0,67329.0,116729.0
2014-02-14,595.25,603.0,594.5,598.5,55771.0,126933.0
2014-02-13,586.25,596.75,585.25,595.5,65354.0,132252.0
2014-02-12,589.75,598.25,585.5,587.0,91464.0,151339.0
2014-02-11,585.75,591.25,582.5,590.25,94476.0,174963.0
2014-02-10,574.5,590.5,570.5,584.75,90466.0,186154.0
2014-02-07,582.0,586.0,566.25,577.5,101541.0,205627.0
2014-02-06,587.0,592.75,579.5,580.75,68566.0,214376.0
2014-02-05,585.0,588.75,579.0,587.5,76556.0,224182.0
2014-02-04,563.75,586.0,562.0,584.5,84974.0,235124.0
2014-02-03,555.0,564.25,554.0,563.75,45447.0,241298.0
2014-01-31,554.0,557.5,551.25,555.75,45720.0,244406.0
2014-01-30,551.75,556.75,550.25,553.5,62188.0,252399.0
2014-01-29,567.0,567.0,550.0,551.5,84563.0,255251.0
2014-01-28,564.0,569.0,564.0,566.0,44214.0,257872.0
2014-01-27,567.0,572.25,562.75,563.5,44316.0,258080.0
2014-01-24,571.0,573.5,562.5,565.25,39735.0,257362.0
2014-01-23,561.75,578.0,561.5,570.0,47181.0,256294.0
2014-01-22,562.5,566.75,560.75,561.25,28989.0,254886.0
2014-01-21,566.0,567.75,560.75,562.25,39573.0,255601.0
2014-01-17,572.75,574.25,562.75,563.5,32154.0,255540.0
2014-01-16,568.25,573.75,564.0,572.75,48845.0,254788.0
2014-01-15,579.0,579.75,566.5,567.75,39042.0,252352.0
2014-01-14,571.25,580.0,570.75,579.25,37729.0,249551.0
2014-01-13,571.5,576.0,570.0,573.5,58090.0,253824.0
2014-01-10,584.5,593.25,560.5,569.0,110229.0,258024.0
2014-01-09,588.0,591.0,578.5,584.25,67915.0,261957.0
2014-01-08,603.0,607.25,586.75,588.75,55311.0,257666.0
2014-01-07,606.5,610.0,601.75,602.5,45885.0,258621.0
2014-01-06,608.0,612.75,605.0,605.75,39412.0,256401.0
2014-01-03,596.75,609.0,596.0,605.75,49227.0,262483.0
2014-01-02,605.0,605.25,595.0,597.0,39410.0,259444.0
2013-12-31,601.75,607.25,599.0,605.25,30271.0,260759.0
2013-12-30,607.5,609.25,600.0,600.5,20614.0,259892.0
2013-12-27,608.0,610.0,603.5,609.0,22451.0,261618.0
2013-12-26,606.0,607.0,600.75,606.0,18859.0,260558.0
2013-12-24,610.25,611.75,605.75,606.25,10815.0,260290.0
2013-12-23,614.25,615.25,608.25,609.5,19535.0,259978.0
2013-12-20,610.0,616.0,607.25,613.5,44645.0,257351.0
2013-12-19,615.0,621.25,610.0,610.75,61961.0,256178.0
2013-12-18,619.0,619.25,612.0,612.75,46812.0,253756.0
2013-12-17,622.5,626.75,618.75,619.75,44794.0,247570.0
